"","slugSeason","nameTeam","namePlayer","statusPlayer","isFinalSeason","isWaived","isOnRoster","isNonGuaranted","isTeamOption","isPlayerOption","typeContractDetail","value"
"936","2019-20","Sacramento Kings","Willie CauleyStein","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",6265631
"937","2018-19","Sacramento Kings","Zach Randolph","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,11692308
"938","2018-19","San Antonio Spurs","Brandon Paul","current roster",NA,FALSE,TRUE,TRUE,FALSE,FALSE,"Non-Guaranteed",1378242
"939","2019-20","San Antonio Spurs","Brandon Paul","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",1803038
"940","2018-19","San Antonio Spurs","Danny Green","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1e+07
"941","2018-19","San Antonio Spurs","Dejounte Murray","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1544951
"942","2019-20","San Antonio Spurs","Dejounte Murray","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",2321735
"943","2020-21","San Antonio Spurs","Dejounte Murray","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",3482603
"944","2018-19","San Antonio Spurs","Derrick White","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1667160
"945","2019-20","San Antonio Spurs","Derrick White","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",1948080
"946","2020-21","San Antonio Spurs","Derrick White","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",3516284
"947","2021-22","San Antonio Spurs","Derrick White","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",5274426
"948","2018-19","San Antonio Spurs","Kawhi Leonard","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,20099189
"949","2019-20","San Antonio Spurs","Kawhi Leonard","current roster",NA,FALSE,TRUE,FALSE,FALSE,TRUE,"Player Option",21329752
"950","2018-19","San Antonio Spurs","LaMarcus Aldridge","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,22347015
"951","2019-20","San Antonio Spurs","LaMarcus Aldridge","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2.6e+07
"952","2020-21","San Antonio Spurs","LaMarcus Aldridge","current roster",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Non-Guaranteed",2.4e+07
"953","2018-19","San Antonio Spurs","Manu Ginobili","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2500000
"954","2018-19","San Antonio Spurs","Marco Belinelli","estimate",NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5875000
"955","2019-20","San Antonio Spurs","Marco Belinelli","estimate",NA,FALSE,FALSE,FALSE,FALSE,TRUE,"Player Option",6168750
"956","2018-19","San Antonio Spurs","Patty Mills","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,11571429
"957","2019-20","San Antonio Spurs","Patty Mills","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,12428571
"958","2020-21","San Antonio Spurs","Patty Mills","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,13285714
"959","2018-19","San Antonio Spurs","Pau Gasol","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,16800000
"960","2019-20","San Antonio Spurs","Pau Gasol","current roster",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Non-Guaranteed",1.6e+07
"961","2018-19","San Antonio Spurs","Rudy Gay","estimate",NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1e+07
"962","2018-19","San Antonio Spurs","Tim Duncan","stretched",NA,FALSE,FALSE,FALSE,FALSE,FALSE,"Not With Team",1881250
"963","2018-19","Toronto Raptors","Alfonzo McKinnie","current roster",NA,FALSE,TRUE,TRUE,FALSE,FALSE,"Non-Guaranteed",1378242
"964","2019-20","Toronto Raptors","Alfonzo McKinnie","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",1803038
"965","2018-19","Toronto Raptors","CJ Miles","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,8333333
"966","2019-20","Toronto Raptors","CJ Miles","current roster",NA,FALSE,TRUE,FALSE,FALSE,TRUE,"Player Option",8730158
"967","2018-19","Toronto Raptors","Delon Wright","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2536898
"968","2019-20","Toronto Raptors","Delon Wright","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",3635375
"969","2018-19","Toronto Raptors","DeMar DeRozan","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,27739975
"970","2019-20","Toronto Raptors","DeMar DeRozan","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,27739975
"971","2020-21","Toronto Raptors","DeMar DeRozan","current roster",NA,FALSE,TRUE,FALSE,FALSE,TRUE,"Player Option",27739975
"972","2018-19","Toronto Raptors","Fred VanVleet","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,8653847
"973","2019-20","Toronto Raptors","Fred VanVleet","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,9456163
"974","2018-19","Toronto Raptors","Jakob Poeltl","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2947320
"975","2019-20","Toronto Raptors","Jakob Poeltl","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",3754886
"976","2020-21","Toronto Raptors","Jakob Poeltl","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",5087870
"977","2018-19","Toronto Raptors","Jonas Valanciunas","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,16539326
"978","2019-20","Toronto Raptors","Jonas Valanciunas","current roster",NA,FALSE,TRUE,FALSE,FALSE,TRUE,"Player Option",17617976
"979","2018-19","Toronto Raptors","Justin Hamilton","stretched",NA,FALSE,FALSE,FALSE,FALSE,FALSE,"Not With Team",1e+06
"980","2019-20","Toronto Raptors","Justin Hamilton","stretched",NA,FALSE,FALSE,FALSE,FALSE,FALSE,"Not With Team",1e+06
"981","2018-19","Toronto Raptors","Kyle Lowry","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3.1e+07
"982","2019-20","Toronto Raptors","Kyle Lowry","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,33296296
"983","2018-19","Toronto Raptors","Malachi Richardson","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1569360
"984","2019-20","Toronto Raptors","Malachi Richardson","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",2581597
"985","2020-21","Toronto Raptors","Malachi Richardson","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",3738153
"986","2018-19","Toronto Raptors","Norman Powell","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,9367200
"987","2019-20","Toronto Raptors","Norman Powell","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10116576
"988","2020-21","Toronto Raptors","Norman Powell","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10865952
"989","2021-22","Toronto Raptors","Norman Powell","current roster",NA,FALSE,TRUE,FALSE,FALSE,TRUE,"Player Option",11615328
"990","2018-19","Toronto Raptors","OG Anunoby","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1952760
"991","2019-20","Toronto Raptors","OG Anunoby","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",2281800
"992","2020-21","Toronto Raptors","OG Anunoby","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",3872215
"993","2021-22","Toronto Raptors","OG Anunoby","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",5634073
"994","2018-19","Toronto Raptors","Pascal Siakam","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1544951
"995","2019-20","Toronto Raptors","Pascal Siakam","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",2351839
"996","2020-21","Toronto Raptors","Pascal Siakam","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",3487777
"997","2018-19","Toronto Raptors","Serge Ibaka","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,21666667
"998","2019-20","Toronto Raptors","Serge Ibaka","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,23271604
"999","2018-19","Utah Jazz","Alec Burks","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,11536515
"1000","2018-19","Utah Jazz","Dante Exum","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,9600000
"1001","2019-20","Utah Jazz","Dante Exum","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,9600000
"1002","2020-21","Utah Jazz","Dante Exum","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,9600000
"1003","2018-19","Utah Jazz","David Stockton","current roster",NA,FALSE,TRUE,TRUE,FALSE,FALSE,"Non-Guaranteed",1544951
"1004","2019-20","Utah Jazz","David Stockton","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",1931189
"1005","2018-19","Utah Jazz","Derrick Favors","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,16900000
"1006","2019-20","Utah Jazz","Derrick Favors","current roster",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Non-Guaranteed",16900000
"1007","2018-19","Utah Jazz","Donovan Mitchell","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3111480
"1008","2019-20","Utah Jazz","Donovan Mitchell","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",3635760
"1009","2020-21","Utah Jazz","Donovan Mitchell","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",5195501
"1010","2021-22","Utah Jazz","Donovan Mitchell","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",7185378
"1011","2018-19","Utah Jazz","Ekpe Udoh","current roster",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Non-Guaranteed",3360000
"1012","2018-19","Utah Jazz","Grayson Allen","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2074320
"1013","2019-20","Utah Jazz","Grayson Allen","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2429400
"1014","2020-21","Utah Jazz","Grayson Allen","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",2545320
"1015","2021-22","Utah Jazz","Grayson Allen","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",4054695
"1016","2022-23","Utah Jazz","Grayson Allen","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",5842815
"1017","2018-19","Utah Jazz","Jae Crowder","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,7305825
"1018","2019-20","Utah Jazz","Jae Crowder","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,7815533
"1019","2018-19","Utah Jazz","Joe Ingles","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,13045455
"1020","2019-20","Utah Jazz","Joe Ingles","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,11954546
"1021","2020-21","Utah Jazz","Joe Ingles","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10863637
"1022","2018-19","Utah Jazz","Raul Neto","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2150000
"1023","2019-20","Utah Jazz","Raul Neto","current roster",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Non-Guaranteed",2150000
"1024","2018-19","Utah Jazz","Ricky Rubio","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,14975000
"1025","2018-19","Utah Jazz","Royce O'Neale","current roster",NA,FALSE,TRUE,TRUE,FALSE,FALSE,"Non-Guaranteed",1378242
"1026","2019-20","Utah Jazz","Royce O'Neale","current roster",NA,FALSE,TRUE,TRUE,FALSE,FALSE,"Non-Guaranteed",1618520
"1027","2020-21","Utah Jazz","Royce O'Neale","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",2023150
"1028","2018-19","Utah Jazz","Rudy Gobert","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,23491573
"1029","2019-20","Utah Jazz","Rudy Gobert","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,25008427
"1030","2020-21","Utah Jazz","Rudy Gobert","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,26525281
"1031","2018-19","Utah Jazz","Thabo Sefolosha","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,5250000
"1032","2018-19","Utah Jazz","Tony Bradley","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1679520
"1033","2019-20","Utah Jazz","Tony Bradley","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",1962360
"1034","2020-21","Utah Jazz","Tony Bradley","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",3542060
"1035","2021-22","Utah Jazz","Tony Bradley","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",5277669
"1036","2018-19","Washington Wizards","Austin Rivers","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,12650000
"1037","2018-19","Washington Wizards","Bradley Beal","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,25434262
"1038","2019-20","Washington Wizards","Bradley Beal","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,27093018
"1039","2020-21","Washington Wizards","Bradley Beal","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,28751774
"1040","2018-19","Washington Wizards","Dwight Howard","estimate",NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5337000
"1041","2019-20","Washington Wizards","Dwight Howard","estimate",NA,FALSE,FALSE,FALSE,FALSE,TRUE,"Player Option",5603850
"1042","2018-19","Washington Wizards","Ian Mahinmi","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,15944154
"1043","2019-20","Washington Wizards","Ian Mahinmi","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,15450051
"1044","2018-19","Washington Wizards","Jason Smith","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,5450000
"1045","2018-19","Washington Wizards","Jeff Green","estimate",NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1512601
"1046","2018-19","Washington Wizards","Jodie Meeks","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3454500
"1047","2018-19","Washington Wizards","John Wall","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,19169800
"1048","2019-20","Washington Wizards","John Wall","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,37800000
"1049","2020-21","Washington Wizards","John Wall","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,40824000
"1050","2021-22","Washington Wizards","John Wall","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,43848000
"1051","2022-23","Washington Wizards","John Wall","current roster",NA,FALSE,TRUE,FALSE,FALSE,TRUE,"Player Option",46872000
"1052","2018-19","Washington Wizards","Kelly Oubre","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3208630
"1053","2019-20","Washington Wizards","Kelly Oubre","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",4485665
"1054","2018-19","Washington Wizards","Markieff Morris","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,8600000
"1055","2018-19","Washington Wizards","Martell Webster","stretched",NA,FALSE,FALSE,FALSE,FALSE,FALSE,"Not With Team",833333
"1056","2018-19","Washington Wizards","Otto Porter","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,26011913
"1057","2019-20","Washington Wizards","Otto Porter","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,27250576
"1058","2020-21","Washington Wizards","Otto Porter","current roster",NA,FALSE,TRUE,FALSE,FALSE,TRUE,"Player Option",28489239
"1059","2018-19","Washington Wizards","Thomas Bryant","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1378242
"1060","2019-20","Washington Wizards","Thomas Bryant","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",1818486
"1061","2018-19","Washington Wizards","Tomas Satoransky","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3129187
"1062","2019-20","Washington Wizards","Tomas Satoransky","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",3911484
"1063","2018-19","Washington Wizards","Troy Brown Jr","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2749080
"1064","2019-20","Washington Wizards","Troy Brown Jr","current roster",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3219480
"1065","2020-21","Washington Wizards","Troy Brown Jr","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",3372840
"1066","2021-22","Washington Wizards","Troy Brown Jr","current roster",NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Team Option",5170564
"1067","2022-23","Washington Wizards","Troy Brown Jr","current roster",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Qualifying Offer",7228448
