Time;deviceID:110 type:2 variable:4;deviceID:110 type:10 variable:4;deviceID:110 type:20 variable:4;deviceID:110 type:30 variable:4;deviceID:110 type:40 variable:4;deviceID:115 type:2 variable:4;deviceID:115 type:10 variable:4;deviceID:115 type:20 variable:4;deviceID:115 type:30 variable:4;deviceID:115 type:40 variable:4;deviceID:115 type:41 variable:4;deviceID:115 type:42 variable:4;deviceID:115 type:43 variable:4;deviceID:115 type:44 variable:4
2017-03-27 12:56:00;;;;;;100934;22,157;31,4427;498,4;1,66046;1,67819;1,36977;1,65382;0,267287
2017-03-27 12:57:00;;;;;;100938;22,2053;31,558;501,133;1,66881;1,67367;1,36844;1,65362;0,26778
2017-03-27 12:58:00;;;;;;100935;22,2407;31,1737;495,8;1,6592;1,68038;1,37082;1,65467;0,267407
2017-03-27 12:59:00;;;;;;100929;22,1757;30,8473;471,233;1,67025;1,67136;1,3692;1,65342;0,265783
2017-03-27 13:00:00;;;;;;100926;22,1113;31,4;467,133;1,66131;1,67831;1,37057;1,65451;0,265073
2017-03-27 13:01:00;;;;;;100924;22,1243;30,7483;473,2;1,66091;1,67689;1,37054;1,6544;0,263747
2017-03-27 13:02:00;;;;;;100922;22,147;30,9357;455,9;1,6722;1,67257;1,36621;1,6522;0,26231
2017-03-27 13:03:00;;;;;;100929;22,2317;30,8367;476,9;1,65616;1,6816;1,37213;1,65505;0,26295
2017-03-27 13:04:00;;;;;;100924;22,2577;30,885;471,452;1,66095;1,67822;1,37098;1,65461;0,26174
2017-03-27 13:05:00;;;;;;100922;22,1667;30,7267;452,4;1,63306;1,70157;1,37272;1,65519;0,261157
2017-03-27 13:06:00;;;;;;100922;22,1057;30,675;446,2;1,63963;1,69482;1,37248;1,65528;0,26032
2017-03-27 13:07:00;;;;;;100921;22,073;30,698;444,9;1,67152;1,67098;1,36733;1,65322;0,259513
2017-03-27 13:08:00;;;;;;100922;22,1487;30,3277;441,133;1,66314;1,67636;1,37077;1,65445;0,257823
2017-03-27 13:09:00;;;;;;100922;22,09;30,2273;431,8;1,67445;1,66806;1,36771;1,65326;0,255843
2017-03-27 13:10:00;;;;;;100919;22,0433;29,9697;423,6;1,67315;1,66848;1,36918;1,65363;0,254413
2017-03-27 13:11:00;;;;;;100916;22,0437;30,2583;409,2;1,64014;1,69341;1,37255;1,65564;0,252977
2017-03-27 13:12:00;;;;;;100918;22,0897;30,25;419,133;1,65292;1,68424;1,37259;1,65569;0,252187
2017-03-27 13:13:00;;;;;;100917;22,1373;30,2873;410,467;1,65296;1,68321;1,37299;1,65582;0,25131
2017-03-27 13:14:00;;;;;;100911;22,148;30,3157;413,6;1,65788;1,67887;1,37247;1,65553;0,250987
2017-03-27 13:15:00;;;;;;100911;22,2097;30,0993;422,3;1,66261;1,67551;1,37203;1,65486;0,250203
2017-03-27 13:16:00;;;;;;100909;22,301;30,2483;400,8;1,6818;1,66712;1,36246;1,65097;0,249587
2017-03-27 13:17:00;;;;;;100912;22,3883;30,1277;412,4;1,65911;1,67812;1,37193;1,65518;0,250373
2017-03-27 13:18:00;;;;;;100910;22,4053;30,1003;408,4;1,66121;1,67635;1,3728;1,65553;0,250183
2017-03-27 13:19:00;;;;;;100910;22,384;29,8833;403,533;1,66628;1,67174;1,37234;1,65516;0,249773
2017-03-27 13:20:00;;;;;;100907;22,3737;29,97;399,3;1,64103;1,69173;1,37481;1,65632;0,248487
2017-03-27 13:21:00;;;;;;100910;22,4253;30,0213;396,2;1,61468;1,71836;1,37415;1,65634;0,248187
2017-03-27 13:22:00;;;;;;100906;22,4377;29,8513;390,2;1,65069;1,68452;1,37196;1,65536;0,247477
2017-03-27 13:23:00;;;;;;100907;22,4633;29,85;390,4;1,67764;1,66725;1,36555;1,65233;0,246453
2017-03-27 13:24:00;;;;;;100903;22,505;29,7353;384,3;1,67702;1,66745;1,3662;1,65252;0,246163
2017-03-27 13:25:00;;;;;;100905;22,5193;29,7287;379,3;1,68316;1,66632;1,36099;1,65037;0,245643
2017-03-27 13:26:00;;;;;;100899;22,5397;29,5953;385,8;1,6228;1,7091;1,37194;1,65554;0,244803
2017-03-27 13:27:00;;;;;;100897;22,5153;29,5527;391;1,6701;1,66963;1,37064;1,65436;0,2441
2017-03-27 13:28:00;;;;;;100898;22,5693;29,5;378,167;1,67084;1,66965;1,36918;1,65374;0,24376
2017-03-27 13:29:00;;;;;;100903;22,603;29,5603;381,6;1,64515;1,68938;1,3734;1,65615;0,24358
2017-03-27 13:30:00;;;;;;100904;22,6793;29,4947;377,067;1,67109;1,67269;1,36727;1,65282;0,243233
2017-03-27 13:31:00;;;;;;100904;22,638;29,3993;377,2;1,68437;1,66632;1,36132;1,6499;0,24304
2017-03-27 13:32:00;;;;;;100901;22,645;29,4567;371,967;1,6782;1,66766;1,36464;1,65233;0,242543
2017-03-27 13:33:00;;;;;;100903;22,7033;29,5333;376,267;1,6741;1,66902;1,36756;1,65318;0,24233
2017-03-27 13:34:00;;;;;;100899;22,7533;29,4863;377,667;1,68223;1,66634;1,36224;1,6512;0,24198
2017-03-27 13:35:00;;;;;;100892;22,7827;29,4787;374,833;1,66839;1,67229;1,3689;1,65375;0,242303
2017-03-27 13:36:00;;;;;;100892;22,8667;29,374;371,9;1,63068;1,7032;1,37299;1,65582;0,24219
2017-03-27 13:37:00;;;;;;100892;22,9237;29,2887;370,6;1,57587;1,75128;1,38741;1,66366;0,24221
2017-03-27 13:38:00;;;;;;100891;22,9748;29,3234;379,31;1,57847;1,74675;1,38291;1,66089;0,24299
2017-03-27 13:39:00;;;;;;100894;22,977;29,3627;375,633;1,57538;1,74946;1,38251;1,66164;0,24356
2017-03-27 13:40:00;;;;;;100893;23,0077;29,246;364,6;1,57677;1,74775;1,37981;1,65946;0,243213
2017-03-27 13:41:00;;;;;;100893;23,0153;29,1307;370,133;1,58294;1,74101;1,37867;1,65869;0,242487
2017-03-27 13:42:00;;;;;;100891;23,0434;29,2407;371;1,63284;1,7021;1,36795;1,65336;0,2428
2017-03-27 13:43:00;;;;;;100889;23,0797;29,216;373,367;1,58825;1,73885;1,37446;1,65594;0,242987
2017-03-27 13:44:00;;;;;;100886;23,088;29,2433;369,467;1,57611;1,74816;1,38042;1,65998;0,243037
2017-03-27 13:45:00;;;;;;100881;23,1463;29,3263;366,5;1,61533;1,7155;1,37322;1,65578;0,243503
2017-03-27 13:46:00;;;;;;100880;23,1877;29,108;359,9;1,63634;1,69805;1,37383;1,65605;0,24391
2017-03-27 13:47:00;;;;;;100879;23,1907;29,3133;379,4;1,63629;1,6978;1,37359;1,65621;0,244777
2017-03-27 13:48:00;;;;;;100880;23,2327;29,2547;368,1;1,67147;1,67182;1,3659;1,65235;0,244717
2017-03-27 13:49:00;;;;;;100881;23,268;29,34;371,5;1,60829;1,72144;1,37624;1,65748;0,245673
2017-03-27 13:50:00;;;;;;100880;23,281;29,3373;369,467;1,62915;1,70642;1,37184;1,65527;0,245917
2017-03-27 13:51:00;;;;;;100880;23,3053;29,4433;369,4;1,6919;1,66143;1,34849;1,64442;0,24615
2017-03-27 13:52:00;;;;;;100876;23,314;29,315;371,3;1,61948;1,71243;1,3685;1,6535;0,24588
2017-03-27 13:53:00;;;;;;100878;23,3537;29,199;371,267;1,68411;1,66722;1,35845;1,64905;0,24573
2017-03-27 13:54:00;;;;;;100875;23,4023;29,1517;369,667;1,61654;1,71694;1,37023;1,65474;0,245337
2017-03-27 13:55:00;;;;;;100874;23,3697;28,9613;364,3;1,68273;1,66659;1,36137;1,65002;0,244727
2017-03-27 13:56:00;;;;;;100870;23,3697;28,924;367,5;1,69772;1,65786;1,35274;1,64652;0,244303
2017-03-27 13:57:00;;;;;;100867;23,4037;28,908;359,3;1,64288;1,69552;1,36809;1,65343;0,24405
2017-03-27 13:58:00;;;;;;100870;23,4443;28,9327;367,867;1,60723;1,72415;1,37473;1,65687;0,244373
2017-03-27 13:59:00;;;;;;100865;23,4817;28,9;363;1,64945;1,69019;1,36587;1,65239;0,24446
2017-03-27 14:00:00;;;;;;100869;23,5129;28,8867;358,867;1,59295;1,73396;1,37363;1,65572;0,24464
2017-03-27 14:01:00;;;;;;100869;23,5527;28,8307;367,903;1,60749;1,7219;1,37717;1,65784;0,24439
2017-03-27 14:02:00;;;;;;100867;23,5287;28,7237;367,933;1,59838;1,73245;1,38206;1,6603;0,243703
2017-03-27 14:03:00;;;;;;100864;23,534;28,884;362,6;1,64586;1,69632;1,37068;1,65462;0,243693
2017-03-27 14:04:00;;;;;;100865;23,5727;28,872;369,833;1,63027;1,70368;1,37219;1,6555;0,243507
2017-03-27 14:05:00;;;;;;100860;23,6143;28,76;356,267;1,61059;1,72252;1,37887;1,65879;0,243593
2017-03-27 14:06:00;;;;;;100860;23,659;28,943;372,6;1,59854;1,7363;1,3899;1,66436;0,24355
2017-03-27 14:07:00;;;;;;100859;23,7617;28,8673;368,433;1,60686;1,72324;1,37944;1,65881;0,24375
2017-03-27 14:08:00;;;;;;100856;23,7933;28,8767;368,9;1,58204;1,75533;1,41436;1,67533;0,24393
2017-03-27 14:09:00;;;;;;100854;23,8387;28,9037;366,4;1,58058;1,75441;1,41009;1,67249;0,243713
2017-03-27 14:10:00;;;;;;100850;23,8773;29,0503;375,1;1,57902;1,75106;1,39652;1,66692;0,244343
2017-03-27 14:11:00;;;;;;100851;23,8807;29,0263;367,6;1,58562;1,75756;1,4296;1,68278;0,245043
2017-03-27 14:12:00;;;;;;100847;23,8893;29,102;370,667;1,59212;1,73462;1,38303;1,66018;0,245767
2017-03-27 14:13:00;;;;;;100845;23,8777;29,5053;368,6;1,58592;1,7459;1,39489;1,66582;0,24802
2017-03-27 14:14:00;;;;;;100844;23,912;29,375;396,3;1,58708;1,74379;1,38988;1,66429;0,25182
2017-03-27 14:15:00;;;;;;100844;23,9757;29,0107;390,733;1,57893;1,7525;1,40073;1,66879;0,25194
2017-03-27 14:16:00;;;;;;100842;24,0152;28,8883;367,552;1,58202;1,75527;1,41568;1,67521;0,251903
2017-03-27 14:17:00;;;;;;100846;24,0547;28,7693;365,1;1,58265;1,75548;1,41475;1,6757;0,25217
2017-03-27 14:18:00;;;;;;100846;24,0832;28,7533;365,567;1,58044;1,75375;1,4081;1,67195;0,252357
2017-03-27 14:19:00;;;;;;100846;24,0823;28,648;357,677;1,58078;1,75269;1,40365;1,67033;0,252353
2017-03-27 14:20:00;;;;;;100844;24,1157;28,6787;366;1,59184;1,73597;1,3766;1,65766;0,251503
2017-03-27 14:21:00;;;;;;100843;24,0833;28,478;365,4;1,5919;1,73673;1,37817;1,65853;0,251429
2017-03-27 14:22:00;;;;;;100841;24,093;28,3777;361,033;1,61782;1,71438;1,373;1,656;0,249673
2017-03-27 14:23:00;;;;;;100838;24,1047;28,2667;357,067;1,62203;1,70916;1,37451;1,65654;0,24901
2017-03-27 14:24:00;;;;;;100836;24,2193;28,1127;357,733;1,58584;1,74421;1,38729;1,66303;0,246607
2017-03-27 14:25:00;;;;;;100839;24,2553;27,9717;356,433;1,57944;1,75323;1,40357;1,66965;0,245543
2017-03-27 14:26:00;;;;;;100834;24,2537;28,2753;358,5;1,58075;1,75446;1,40745;1,67179;0,24542
2017-03-27 14:27:00;;;;;;100832;24,279;28,2077;364,1;1,58358;1,74648;1,38852;1,66345;0,244813
2017-03-27 14:28:00;;;;;;100829;24,2687;28,476;364,267;1,59719;1,7292;1,37551;1,65724;0,24612
2017-03-27 14:29:00;;;;;;100828;24,3887;28,1093;370,7;1,59143;1,7382;1,37741;1,65849;0,24638
2017-03-27 14:30:00;;;;;;100831;24,4243;28,0693;371;1,58828;1,74109;1,38329;1,66093;0,246903
2017-03-27 14:31:00;;;;;;100834;24,5193;27,9743;367,8;1,59217;1,73534;1,38248;1,66035;0,24751
2017-03-27 14:32:00;;;;;;100831;24,5957;27,9097;371,6;1,57957;1,75369;1,40295;1,67009;0,247803
2017-03-27 14:33:00;;;;;;100832;24,5931;28,1203;369,897;1,60952;1,72482;1,37478;1,65681;0,248717
2017-03-27 14:34:00;;;;;;100830;24,6;27,918;376,067;1,59217;1,73684;1,37716;1,65835;0,24906
2017-03-27 14:35:00;;;;;;100828;24,5739;28,2129;368,233;1,60037;1,73145;1,3778;1,65818;0,250027
2017-03-27 14:36:00;;;;;;100827;24,572;27,7537;365,433;1,57888;1,74866;1,39017;1,66406;0,250067
2017-03-27 14:37:00;;;;;;100829;24,6;27,7527;351,033;1,57789;1,75159;1,39364;1,66596;0,249703
2017-03-27 14:38:00;;;;;;100826;24,5947;27,95;359,433;1,58834;1,74229;1,38344;1,66065;0,250113
2017-03-27 14:39:00;;;;;;100825;24,5843;27,853;368,767;1,58003;1,74393;1,37696;1,65812;0,25124
2017-03-27 14:40:00;;;;;;100829;24,6587;27,97;367;1,59679;1,73251;1,3731;1,65616;0,251443
2017-03-27 14:41:00;;;;;;100829;24,6037;28,183;361,4;1,59195;1,73622;1,37846;1,65867;0,250657
2017-03-27 14:42:00;;;;;;100828;24,616;28,0883;369,1;1,6233;1,71107;1,37227;1,65542;0,25029
2017-03-27 14:43:00;;;;;;100828;24,674;27,8093;361,733;1,58417;1,74649;1,39229;1,66474;0,24987
2017-03-27 14:44:00;;;;;;100829;24,7827;27,8427;360,6;1,64375;1,69454;1,36899;1,65384;0,249987
2017-03-27 14:45:00;;;;;;100828;24,8487;27,8123;375,633;1,70775;1,65406;1,35;1,64535;0,250007
2017-03-27 14:46:00;;;;;;100827;24,874;27,7487;365,9;1,62683;1,70582;1,37137;1,65552;0,25055
2017-03-27 14:47:00;;;;;;100827;24,852;27,909;361,1;1,58109;1,75232;1,4031;1,67021;0,251253
2017-03-27 14:48:00;;;;;;100823;24,8417;27,881;375;1,5782;1,75286;1,39892;1,66799;0,25235
2017-03-27 14:49:00;;;;;;100822;24,9057;27,8033;366,067;1,5841;1,7568;1,4251;1,68101;0,25296
2017-03-27 14:50:00;;;;;;100824;24,9759;27,7917;361,483;1,58618;1,7582;1,42998;1,68361;0,25319
2017-03-27 14:51:00;;;;;;100825;24,9897;27,6593;365,833;1,58337;1,75637;1,42221;1,67929;0,253337
2017-03-27 14:52:00;;;;;;100823;25,011;27,711;363,968;1,58336;1,7562;1,42425;1,68002;0,253407
2017-03-27 14:53:00;;;;;;100821;25,0463;27,6903;363,6;1,58257;1,756;1,41684;1,6771;0,254253
2017-03-27 14:54:00;;;;;;100817;25,056;27,718;367,767;1,58483;1,75714;1,42573;1,6799;0,254648
2017-03-27 14:55:00;;;;;;100817;24,975;28,2443;376,133;1,59241;1,76219;1,45348;1,694;0,256603
2017-03-27 14:56:00;;;;;;100814;25,0167;27,7197;380,1;1,59303;1,7625;1,46639;1,70058;0,2571
2017-03-27 14:57:00;;;;;;100813;24,994;27,989;370,567;1,59239;1,76205;1,4563;1,69518;0,258027
2017-03-27 14:58:00;;;;;;100814;25,0597;27,8593;368,933;1,59312;1,76266;1,45652;1,69539;0,259027
2017-03-27 14:59:00;;;;;;100810;25,0653;27,8543;377,633;1,59323;1,76298;1,46507;1,70005;0,259807
2017-03-27 15:00:00;;;;;;100813;24,9793;28,6897;395,6;1,59308;1,76265;1,45514;1,69454;0,263177
2017-03-27 15:01:00;;;;;;100814;24,839;29,7167;420,3;1,58782;1,75912;1,43796;1,68641;0,267587
2017-03-27 15:02:00;;;;;;100813;24,693;32,3947;471,8;1,59273;1,76263;1,45959;1,69669;0,27624
2017-03-27 15:03:00;;;;;;100811;24,426;33,471;544,8;1,59249;1,76242;1,45273;1,69365;0,287327
2017-03-27 15:04:00;;;;;;100809;24,14;34,421;575,1;1,59431;1,76278;1,47726;1,70535;0,29805
2017-03-27 15:05:00;;;;;;100809;24,245;33,7673;604,5;1,59416;1,76262;1,46926;1,70257;0,305477
2017-03-27 15:06:00;;;;;;100808;24,4934;34,4141;592,241;1,59382;1,76298;1,46788;1,70072;0,311441
2017-03-27 15:07:00;;;;;;100811;24,2503;37,1365;628,548;1,59441;1,76298;1,47364;1,7038;0,322597
2017-03-27 15:08:00;;;;;;100810;24,175;37,1563;674,677;1,59316;1,76249;1,46104;1,69767;0,331767
2017-03-27 15:09:00;;;;;;100811;24,117;36,3893;691,433;1,59381;1,76215;1,46641;1,70017;0,33895
2017-03-27 15:10:00;;;;;;100811;24,323;40,608;671,133;1,59418;1,76295;1,47089;1,70281;0,34509
2017-03-27 15:11:00;;;;;;100812;24,1577;40,6843;666,867;1,5939;1,76278;1,47923;1,70655;0,35226
2017-03-27 15:12:00;;;;;;100810;24,0707;40,677;685,4;1,59361;1,76266;1,47059;1,70188;0,357483
2017-03-27 15:13:00;;;;;;100809;23,9383;40,5723;700,1;1,59341;1,76264;1,4737;1,70333;0,362237
2017-03-27 15:14:00;;;;;;100806;23,9603;41,5527;683,2;1,59375;1,76256;1,47887;1,70623;0,36794
2017-03-27 15:15:00;;;;;;100805;24,4187;39,706;690,033;1,59314;1,76288;1,47409;1,70365;0,369593
2017-03-27 15:16:00;;;;;;100804;24,707;38,9043;664,267;1,59347;1,76274;1,47144;1,7023;0,372043
2017-03-27 15:17:00;;;;;;100803;24,825;38,1727;655;1,59316;1,76293;1,47142;1,7027;0,371853
2017-03-27 15:18:00;;;;;;100800;25,0723;37,3367;646,933;1,59372;1,76317;1,4668;1,701;0,372197
2017-03-27 15:19:00;;;;;;100797;25,1523;38,0167;646,167;1,59467;1,76258;1,48197;1,70826;0,373513
2017-03-27 15:20:00;;;;;;100799;25,265;37,1513;648,4;1,59488;1,76282;1,48193;1,70816;0,373367
2017-03-27 15:21:00;;;;;;100799;25,3397;37,07;646,2;1,59865;1,76293;1,49589;1,71439;0,374037
2017-03-27 15:22:00;;;;;;100796;25,3887;36,9713;637,677;1,60117;1,76339;1,50432;1,71734;0,374203
2017-03-27 15:23:00;;;;;;100796;25,4263;37,078;636,3;1,60729;1,76614;1,52679;1,72871;0,374283
2017-03-27 15:24:00;;;;;;100794;25,4903;36,9287;625;1,60705;1,7663;1,52861;1,72974;0,374139
2017-03-27 15:25:00;;;;;;100793;25,529;36,786;629;1,61102;1,76813;1,54268;1,73671;0,374487
2017-03-27 15:26:00;;;;;;100789;25,5593;36,6937;627,6;1,6076;1,76633;1,52851;1,73028;0,374283
2017-03-27 15:27:00;;;;;;100790;25,5593;36,584;619,267;1,61247;1,76961;1,54624;1,73889;0,37378
2017-03-27 15:28:00;;;;;;100785;25,5883;36,418;610,667;1,61685;1,77249;1,56585;1,74797;0,373757
2017-03-27 15:29:00;;;;;;100782;25,5963;36,3087;613,433;1,61541;1,77159;1,55666;1,74289;0,37336
2017-03-27 15:30:00;;;;;;100782;25,644;36,2007;605,033;1,61667;1,77235;1,56605;1,74843;0,37275
2017-03-27 15:31:00;;;;;;100780;25,654;35,9867;615,667;1,61795;1,77378;1,58075;1,75608;0,37198
2017-03-27 15:32:00;;;;;;100778;25,6567;35,8673;599,933;1,6194;1,77404;1,59079;1,76044;0,37189
2017-03-27 15:33:00;;;;;;100777;25,6817;35,6687;603,1;1,61887;1,77385;1,58367;1,75703;0,371063
2017-03-27 15:34:00;;;;;;100778;25,6883;35,5213;600,7;1,61962;1,77413;1,58931;1,75971;0,37046
2017-03-27 15:35:00;;;;;;100777;25,7197;35,256;592;1,61904;1,7738;1,58625;1,75832;0,36974
2017-03-27 15:36:00;;;;;;100777;25,7497;35,1393;586,103;1,61918;1,77433;1,58795;1,75946;0,3686
2017-03-27 15:37:00;;;;;;100778;25,7737;35,0207;586,935;1,61635;1,77229;1,56661;1,74822;0,367773
2017-03-27 15:38:00;;;;;;100772;25,799;34,852;586,333;1,61813;1,7732;1,57997;1,75487;0,366457
2017-03-27 15:39:00;;;;;;100773;25,809;34,7213;569,267;1,61827;1,77375;1,5854;1,75807;0,366194
2017-03-27 15:40:00;;;;;;100773;25,846;34,505;570,7;1,61753;1,77293;1,57435;1,75283;0,36573
2017-03-27 15:41:00;;;;;;100770;25,8507;34,4187;569,567;1,61116;1,76873;1,54101;1,73593;0,364717
2017-03-27 15:42:00;;;;;;100771;25,875;34,298;571,833;1,61389;1,77045;1,56026;1,74482;0,36406
2017-03-27 15:43:00;;;;;;100772;25,8603;34,21;564,5;1,59806;1,76168;1,48704;1,70934;0,36369
2017-03-27 15:44:00;;;;;;100772;25,9263;33,9757;575,2;1,59908;1,76207;1,48989;1,71147;0,363157
2017-03-27 15:45:00;;;;;;100773;25,9223;33,9087;571;1,6173;1,7731;1,57265;1,75186;0,36201
2017-03-27 15:46:00;;;;;;100772;25,9507;33,8037;549,2;1,61822;1,77358;1,58102;1,756;0,36143
2017-03-27 15:47:00;;;;;;100770;25,9697;33,6723;559,8;1,61938;1,7741;1,58803;1,75914;0,360757
2017-03-27 15:48:00;;;;;;100770;25,9833;33,4797;550,9;1,61791;1,77334;1,57725;1,75418;0,360383
2017-03-27 15:49:00;;;;;;100768;26,0087;33,287;559,567;1,61883;1,77402;1,58369;1,75724;0,359987
2017-03-27 15:50:00;;;;;;100765;26,0127;33,2717;563,167;1,6125;1,7703;1,54861;1,73977;0,359407
2017-03-27 15:51:00;;;;;;100765;25,9903;33,2083;552,069;1,61786;1,77338;1,5778;1,75406;0,358969
2017-03-27 15:52:00;;;;;;100763;26,0067;33,0927;540,467;1,61824;1,77378;1,58122;1,75578;0,35805
2017-03-27 15:53:00;;;;;;100760;26,003;33,0047;540,867;1,61822;1,77369;1,57959;1,75498;0,3581
2017-03-27 15:54:00;;;;;;100764;26,0203;32,9127;535,5;1,61644;1,77236;1,56413;1,7471;0,357923
2017-03-27 15:55:00;;;;;;100762;26,0183;32,826;540,7;1,61705;1,77298;1,56563;1,74816;0,357173
2017-03-27 15:56:00;;;;;;100761;26,019;32,6887;539,7;1,61465;1,77095;1,55435;1,74295;0,356627
2017-03-27 15:57:00;;;;;;100762;26,01;32,6113;534,467;1,59755;1,76308;1,48878;1,7097;0,356263
2017-03-27 15:58:00;;;;;;100761;26,023;32,47;526,9;1,61203;1,76904;1,54538;1,7375;0,35568
2017-03-27 15:59:00;;;;;;100759;26,0453;32,3713;538,333;1,61733;1,77309;1,572;1,75147;0,354863
2017-03-27 16:00:00;;;;;;100758;26,08;32,4007;532,133;1,60817;1,76721;1,53151;1,73195;0,354507
2017-03-27 16:01:00;;;;;;100760;26,0937;32,1817;528,724;1,60074;1,76408;1,49486;1,7129;0,35411
2017-03-27 16:02:00;;;;;;100759;26,0793;32,166;533,9;1,61126;1,76908;1,54157;1,73667;0,353823
2017-03-27 16:03:00;;;;;;100758;26,111;32,0393;526;1,59686;1,76323;1,48344;1,70689;0,353233
2017-03-27 16:04:00;;;;;;100754;26,139;31,978;522,567;1,59434;1,76193;1,47213;1,70286;0,352813
2017-03-27 16:05:00;;;;;;100752;26,101;31,893;515,7;1,60704;1,76623;1,52643;1,72942;0,35249
2017-03-27 16:06:00;;;;;;100751;26,113;31,7917;524;1,60045;1,76396;1,50109;1,71631;0,351587
2017-03-27 16:07:00;;;;;;100751;26,1417;31,7167;516,6;1,59827;1,76322;1,48938;1,71183;0,351687
2017-03-27 16:08:00;;;;;;100753;26,116;31,6753;511,4;1,59613;1,76308;1,47883;1,70637;0,35139
2017-03-27 16:09:00;;;;;;100752;26,1947;31,4247;517,567;1,59567;1,76304;1,4761;1,70629;0,350927
2017-03-27 16:10:00;;;;;;100750;26,163;31,442;508,733;1,59655;1,76324;1,48413;1,70853;0,350367
2017-03-27 16:11:00;;;;;;100752;26,1663;31,4527;501,033;1,59863;1,76362;1,49649;1,71491;0,350087
2017-03-27 16:12:00;;;;;;100750;26,1537;31,4193;509,033;1,60728;1,76699;1,52603;1,72878;0,349743
2017-03-27 16:13:00;;;;;;100749;26,1597;31,353;512,467;1,61254;1,76976;1,54778;1,73903;0,34924
2017-03-27 16:14:00;;;;;;100747;26,175;31,306;507,767;1,61462;1,77088;1,55534;1,7435;0,34903
2017-03-27 16:15:00;;;;;;100747;26,136;31,23;499,8;1,61054;1,76835;1,53908;1,73544;0,348957
2017-03-27 16:16:00;;;;;;100748;26,1352;31,2113;500,5;1,59901;1,76356;1,49406;1,71369;0,34876
2017-03-27 16:17:00;;;;;;100748;26,1407;31,0933;494,129;1,61176;1,76949;1,54445;1,73725;0,347697
2017-03-27 16:18:00;;;;;;100746;26,143;31,0633;487;1,60168;1,76448;1,50814;1,72036;0,347277
2017-03-27 16:19:00;;;;;;100745;26,1933;30,9383;486,533;1,60006;1,76371;1,49941;1,71644;0,34662
2017-03-27 16:20:00;;;;;;100745;26,2131;30,8575;474,688;1,6056;1,76518;1,51875;1,72483;0,345875
2017-03-27 16:21:00;;;;;;100742;26,2456;30,69;484,625;1,6112;1,76868;1,54054;1,73536;0,345294
2017-03-27 16:22:00;;;;;;100742;26,2744;30,6975;480,812;1,61423;1,77073;1,55302;1,7419;0,344881
2017-03-27 16:23:00;;;;;;100742;26,2931;30,6456;480,438;1,61589;1,77231;1,55919;1,74493;0,344544
2017-03-27 16:24:00;;;;;;100739;26,2897;30,69;484,625;1,61694;1,77293;1,57061;1,75023;0,344094
2017-03-27 16:25:00;;;;;;100740;26,2734;30,71;482,625;1,61471;1,77143;1,55462;1,74261;0,34425
2017-03-27 16:26:00;;;;;;100738;26,2784;30,7125;487,25;1,61098;1,7685;1,54174;1,73609;0,344191
2017-03-27 16:27:00;;;;;;100736;26,2488;30,6769;484,969;1,60428;1,76544;1,5132;1,72337;0,344078
2017-03-27 16:28:00;;;;;;100734;26,2413;30,66;482,062;1,60104;1,76491;1,50434;1,71651;0,3435
2017-03-27 16:29:00;;;;;;100736;26,2603;30,6266;485;1,61243;1,76947;1,54588;1,73807;0,344047
2017-03-27 16:30:00;;;;;;100737;26,2859;30,565;475,75;1,61066;1,76888;1,53853;1,73438;0,344044
2017-03-27 16:31:00;;;;;;100735;26,2906;30,5531;473,938;1,61605;1,77227;1,55722;1,7443;0,343919
2017-03-27 16:32:00;;;;;;100737;26,2894;30,5625;476,906;1,61326;1,77013;1,54984;1,74062;0,343525
2017-03-27 16:33:00;;;;;;100734;26,2553;30,5953;472,219;1,60928;1,76797;1,53459;1,73363;0,343881
2017-03-27 16:34:00;;;;;;100732;26,2438;30,5903;475,188;1,61298;1,76983;1,54633;1,73867;0,3439
2017-03-27 16:35:00;;;;;;100735;26,26;30,6041;469,75;1,60932;1,76801;1,53713;1,73404;0,343772
2017-03-27 16:36:00;;;;;;100734;26,2972;30,4313;460,219;1,60895;1,7676;1,53414;1,73207;0,343444
2017-03-27 16:37:00;;;;;;100736;26,2444;30,4188;463,25;1,6127;1,76949;1,54706;1,73839;0,343494
2017-03-27 16:38:00;;;;;;100731;26,2413;30,4187;454,656;1,60887;1,7672;1,53074;1,73191;0,343369
2017-03-27 16:39:00;;;;;;100733;26,2725;30,4125;460,875;1,60862;1,76769;1,53562;1,73373;0,34285
2017-03-27 16:40:00;;;;;;100732;26,2469;30,3031;453,188;1,61309;1,77051;1,54799;1,73981;0,342625
2017-03-27 16:41:00;;;;;;100734;26,2438;30,325;461,938;1,61208;1,76978;1,54518;1,73773;0,342488
2017-03-27 16:42:00;;;;;;100734;26,2453;30,2113;459,312;1,6103;1,76862;1,53988;1,73521;0,341528
2017-03-27 16:43:00;;;;;;100735;26,2306;30,1837;448,188;1,60019;1,76314;1,49634;1,7142;0,341322
2017-03-27 16:44:00;;;;;;100733;26,245;30,1819;458,656;1,60475;1,76504;1,51715;1,72471;0,340947
2017-03-27 16:45:00;;;;;;100731;26,2606;30,1982;458,406;1,60589;1,76551;1,52289;1,72769;0,34057
2017-03-27 16:46:00;;;;;;100731;26,2728;30,1925;443,844;1,60851;1,76699;1,53441;1,73315;0,339697
2017-03-27 16:47:00;;;;;;100727;26,2759;30,1784;449;1,60618;1,76592;1,52391;1,7285;0,339766
